year,gender,age,MYE,flag,min
2008,F,74,6053,TRUE,4958
2008,F,75,6060,TRUE,4664
2008,F,76,5856,TRUE,4430
2008,F,77,5744,TRUE,4170
2008,F,78,5484,TRUE,3788
2008,F,79,5149,TRUE,3491
2008,F,80,4905,TRUE,3121
2008,F,81,4691,TRUE,2973
2008,F,82,4394,TRUE,2602
2008,F,83,4024,TRUE,2343
2008,F,84,3685,TRUE,2054
2008,F,85,3500,TRUE,1762
2008,F,86,3121,TRUE,1479
2008,F,87,2737,TRUE,1314
2008,F,88,2394,TRUE,1114
2008,F,89,1800,TRUE,807
2008,F,90,6793,TRUE,2109
2008,M,0,12954,TRUE,12283
2008,M,1,12407,TRUE,11701
2008,M,2,11852,TRUE,11324
2008,M,3,11770,TRUE,11122
2008,M,4,11581,TRUE,10861
2008,M,5,11210,TRUE,10668
2008,M,6,11156,TRUE,10696
2008,M,7,11353,TRUE,10753
2008,M,8,11924,TRUE,11056
2008,M,9,12249,TRUE,11673
2008,M,10,12397,TRUE,11776
2008,M,11,12570,TRUE,12078
2008,M,12,12587,TRUE,11783
2008,M,13,12703,TRUE,11968
2008,M,14,12691,TRUE,12334
2008,M,15,12662,TRUE,12343
2008,M,16,13052,TRUE,12445
2008,M,17,13277,TRUE,12686
2008,M,18,13329,TRUE,12826
2008,M,19,13138,TRUE,12549
2008,M,20,12778,TRUE,12458
2008,M,21,12812,TRUE,12510
2008,M,22,12804,TRUE,12715
2008,M,23,12793,TRUE,12747
2008,M,24,12452,FALSE,12452
2008,M,25,12534,FALSE,12534
2008,M,26,12073,FALSE,12073
2008,M,27,12214,FALSE,12214
2008,M,28,12398,FALSE,12398
2008,M,29,11566,FALSE,11566
2008,M,30,11273,FALSE,11273
2008,M,31,11148,FALSE,11148
2008,M,32,11402,FALSE,11402
2008,M,33,11514,FALSE,11514
2008,M,34,11849,FALSE,11849
2008,M,35,12320,FALSE,12320
2008,M,36,12611,FALSE,12611
2008,M,37,12695,FALSE,12695
2008,M,38,12781,FALSE,12781
2008,M,39,12905,FALSE,12905
2008,M,40,13153,FALSE,13153
2008,M,41,13032,FALSE,13032
2008,M,42,13224,FALSE,13224
2008,M,43,13275,FALSE,13275
2008,M,44,13222,FALSE,13222
2008,M,45,12963,FALSE,12963
2008,M,46,12487,FALSE,12487
2008,M,47,12414,FALSE,12414
2008,M,48,11883,FALSE,11883
2008,M,49,11540,FALSE,11540
2008,M,50,11485,FALSE,11485
2008,M,51,11066,FALSE,11066
2008,M,52,10769,FALSE,10769
2008,M,53,10324,TRUE,10117
2008,M,54,10311,TRUE,9957
2008,M,55,9979,TRUE,9938
2008,M,56,9541,FALSE,9541
2008,M,57,9565,FALSE,9565
2008,M,58,9496,FALSE,9496
2008,M,59,9453,FALSE,9453
2008,M,60,9260,FALSE,9260
2008,M,61,9364,FALSE,9364
2008,M,62,8719,FALSE,8719
2008,M,63,8517,FALSE,8517
2008,M,64,8579,FALSE,8579
2008,M,65,8271,FALSE,8271
2008,M,66,7401,FALSE,7401
2008,M,67,6643,FALSE,6643
2008,M,68,6489,FALSE,6489
2008,M,69,6457,FALSE,6457
2008,M,70,6225,FALSE,6225
2008,M,71,6006,FALSE,6006
2008,M,72,5625,FALSE,5625
2008,M,73,5297,FALSE,5297
2008,M,74,4958,FALSE,4958
2008,M,75,4664,FALSE,4664
2008,M,76,4430,FALSE,4430
2008,M,77,4170,FALSE,4170
2008,M,78,3788,FALSE,3788
2008,M,79,3491,FALSE,3491
2008,M,80,3121,FALSE,3121
2008,M,81,2973,FALSE,2973
2008,M,82,2602,FALSE,2602
2008,M,83,2343,FALSE,2343
2008,M,84,2054,FALSE,2054
2008,M,85,1762,FALSE,1762
2008,M,86,1479,FALSE,1479
2008,M,87,1314,FALSE,1314
2008,M,88,1114,FALSE,1114
2008,M,89,807,FALSE,807
2008,M,90,2109,FALSE,2109
2009,F,0,12276,FALSE,12276
2009,F,1,12417,FALSE,12417
2009,F,2,11774,FALSE,11774
2009,F,3,11351,FALSE,11351
2009,F,4,11052,FALSE,11052
2009,F,5,10826,FALSE,10826
2009,F,6,10661,FALSE,10661
2009,F,7,10712,FALSE,10712
2009,F,8,10770,FALSE,10770
2009,F,9,11065,FALSE,11065
2009,F,10,11691,FALSE,11691
2009,F,11,11832,FALSE,11832
2009,F,12,12118,FALSE,12118
2009,F,13,11830,FALSE,11830
2009,F,14,12031,FALSE,12031
2009,F,15,12385,FALSE,12385
2009,F,16,12371,FALSE,12371
2009,F,17,12440,FALSE,12440
2009,F,18,12768,FALSE,12768
2009,F,19,12517,FALSE,12517
2009,F,20,12136,FALSE,12136
2009,F,21,12453,FALSE,12453
2009,F,22,12695,FALSE,12695
2009,F,23,12810,FALSE,12810
2009,F,24,12883,TRUE,12861
2009,F,25,12751,TRUE,12522
2009,F,26,12810,TRUE,12466
2009,F,27,12570,TRUE,12104
2009,F,28,12861,TRUE,12359
2009,F,29,12834,TRUE,12431
2009,F,30,12446,TRUE,11646
2009,F,31,11966,TRUE,11315
2009,F,32,11729,TRUE,11213
2009,F,33,11773,TRUE,11420
2009,F,34,11984,TRUE,11558
2009,F,35,12406,TRUE,11873
2009,F,36,12799,TRUE,12374
2009,F,37,12897,TRUE,12581
2009,F,38,13299,TRUE,12736
2009,F,39,13263,TRUE,12782
2009,F,40,13388,TRUE,12875
2009,F,41,13549,TRUE,13091
2009,F,42,13585,TRUE,13042
2009,F,43,13511,TRUE,13204
2009,F,44,13824,TRUE,13269
2009,F,45,13568,TRUE,13238
2009,F,46,13052,TRUE,12998
2009,F,47,12938,TRUE,12497
2009,F,48,12697,TRUE,12412
2009,F,49,12265,TRUE,11883
2009,F,50,11881,TRUE,11552
2009,F,51,11721,TRUE,11502
2009,F,52,11244,TRUE,11045
2009,F,53,10736,FALSE,10736
2009,F,54,10102,FALSE,10102
2009,F,55,9933,FALSE,9933
2009,F,56,9910,FALSE,9910
2009,F,57,9536,TRUE,9501
2009,F,58,9529,TRUE,9508
2009,F,59,9698,TRUE,9462
2009,F,60,9626,TRUE,9389
2009,F,61,9721,TRUE,9228
2009,F,62,9875,TRUE,9268
2009,F,63,9130,TRUE,8639
2009,F,64,8999,TRUE,8456
2009,F,65,9000,TRUE,8508
2009,F,66,8793,TRUE,8150
2009,F,67,7868,TRUE,7292
2009,F,68,7208,TRUE,6517
2009,F,69,7121,TRUE,6373
2009,F,70,7178,TRUE,6338
2009,F,71,6878,TRUE,6078
2009,F,72,6816,TRUE,5856
2009,F,73,6551,TRUE,5443
2009,F,74,6160,TRUE,5132
2009,F,75,5916,TRUE,4778
2009,F,76,5878,TRUE,4451
2009,F,77,5670,TRUE,4232
2009,F,78,5545,TRUE,3948
2009,F,79,5273,TRUE,3543
2009,F,80,4938,TRUE,3232
2009,F,81,4678,TRUE,2907
2009,F,82,4390,TRUE,2717
2009,F,83,4094,TRUE,2360
2009,F,84,3708,TRUE,2117
2009,F,85,3407,TRUE,1828
2009,F,86,3144,TRUE,1550
2009,F,87,2831,TRUE,1274
2009,F,88,2451,TRUE,1123
2009,F,89,2050,TRUE,904
2009,F,90,6955,TRUE,2215
2009,M,0,12973,TRUE,12276
2009,M,1,13026,TRUE,12417
2009,M,2,12466,TRUE,11774
2009,M,3,11877,TRUE,11351
2009,M,4,11742,TRUE,11052
2009,M,5,11564,TRUE,10826
2009,M,6,11178,TRUE,10661
2009,M,7,11183,TRUE,10712
2009,M,8,11369,TRUE,10770
2009,M,9,11952,TRUE,11065
2009,M,10,12284,TRUE,11691
2009,M,11,12426,TRUE,11832
2009,M,12,12611,TRUE,12118
2009,M,13,12599,TRUE,11830
2009,M,14,12729,TRUE,12031
2009,M,15,12750,TRUE,12385
2009,M,16,12695,TRUE,12371
2009,M,17,13024,TRUE,12440
2009,M,18,13416,TRUE,12768
2009,M,19,13073,TRUE,12517
2009,M,20,12720,TRUE,12136
2009,M,21,12774,TRUE,12453
2009,M,22,12933,TRUE,12695
2009,M,23,12838,TRUE,12810
2009,M,24,12861,FALSE,12861
2009,M,25,12522,FALSE,12522
2009,M,26,12466,FALSE,12466
2009,M,27,12104,FALSE,12104
2009,M,28,12359,FALSE,12359
2009,M,29,12431,FALSE,12431
2009,M,30,11646,FALSE,11646
2009,M,31,11315,FALSE,11315
2009,M,32,11213,FALSE,11213
2009,M,33,11420,FALSE,11420
2009,M,34,11558,FALSE,11558
2009,M,35,11873,FALSE,11873
2009,M,36,12374,FALSE,12374
2009,M,37,12581,FALSE,12581
2009,M,38,12736,FALSE,12736
2009,M,39,12782,FALSE,12782
2009,M,40,12875,FALSE,12875
2009,M,41,13091,FALSE,13091
2009,M,42,13042,FALSE,13042
2009,M,43,13204,FALSE,13204
2009,M,44,13269,FALSE,13269
2009,M,45,13238,FALSE,13238
2009,M,46,12998,FALSE,12998
2009,M,47,12497,FALSE,12497
2009,M,48,12412,FALSE,12412
2009,M,49,11883,FALSE,11883
2009,M,50,11552,FALSE,11552
2009,M,51,11502,FALSE,11502
2009,M,52,11045,FALSE,11045
2009,M,53,10748,TRUE,10736
2009,M,54,10278,TRUE,10102
2009,M,55,10258,TRUE,9933
2009,M,56,9910,TRUE,9910
2009,M,57,9501,FALSE,9501
2009,M,58,9508,FALSE,9508
2009,M,59,9462,FALSE,9462
2009,M,60,9389,FALSE,9389
2009,M,61,9228,FALSE,9228
2009,M,62,9268,FALSE,9268
2009,M,63,8639,FALSE,8639
2009,M,64,8456,FALSE,8456
2009,M,65,8508,FALSE,8508
2009,M,66,8150,FALSE,8150
2009,M,67,7292,FALSE,7292
2009,M,68,6517,FALSE,6517
2009,M,69,6373,FALSE,6373
2009,M,70,6338,FALSE,6338
2009,M,71,6078,FALSE,6078
2009,M,72,5856,FALSE,5856
2009,M,73,5443,FALSE,5443
2009,M,74,5132,FALSE,5132
2009,M,75,4778,FALSE,4778
2009,M,76,4451,FALSE,4451
2009,M,77,4232,FALSE,4232
2009,M,78,3948,FALSE,3948
2009,M,79,3543,FALSE,3543
2009,M,80,3232,FALSE,3232
2009,M,81,2907,FALSE,2907
2009,M,82,2717,FALSE,2717
2009,M,83,2360,FALSE,2360
2009,M,84,2117,FALSE,2117
2009,M,85,1828,FALSE,1828
2009,M,86,1550,FALSE,1550
2009,M,87,1274,FALSE,1274
2009,M,88,1123,FALSE,1123
2009,M,89,904,FALSE,904
2009,M,90,2215,FALSE,2215
2010,F,0,12242,FALSE,12242
2010,F,1,12387,FALSE,12387
2010,F,2,12493,FALSE,12493
2010,F,3,11802,FALSE,11802
2010,F,4,11355,FALSE,11355
2010,F,5,11020,FALSE,11020
2010,F,6,10824,FALSE,10824
2010,F,7,10662,FALSE,10662
2010,F,8,10710,FALSE,10710
2010,F,9,10765,FALSE,10765
2010,F,10,11066,FALSE,11066
2010,F,11,11701,FALSE,11701
2010,F,12,11858,FALSE,11858
2010,F,13,12117,FALSE,12117
2010,F,14,11878,FALSE,11878
2010,F,15,12063,FALSE,12063
2010,F,16,12392,FALSE,12392
2010,F,17,12397,FALSE,12397
2010,F,18,12486,FALSE,12486
2010,F,19,12438,FALSE,12438
2010,F,20,12063,FALSE,12063
2010,F,21,12206,FALSE,12206
2010,F,22,12568,FALSE,12568
2010,F,23,12798,FALSE,12798
2010,F,24,12880,TRUE,12750
2010,F,25,12866,TRUE,12731
2010,F,26,12767,TRUE,12428
2010,F,27,12739,TRUE,12276
2010,F,28,12653,TRUE,12132
2010,F,29,12932,TRUE,12355
2010,F,30,12903,TRUE,12424
2010,F,31,12497,TRUE,11616
2010,F,32,11948,TRUE,11336
2010,F,33,11715,TRUE,11237
2010,F,34,11782,TRUE,11390
2010,F,35,11960,TRUE,11573
2010,F,36,12356,TRUE,11861
2010,F,37,12771,TRUE,12310
2010,F,38,12884,TRUE,12576
2010,F,39,13311,TRUE,12728
2010,F,40,13266,TRUE,12717
2010,F,41,13413,TRUE,12897
2010,F,42,13553,TRUE,13093
2010,F,43,13596,TRUE,13045
2010,F,44,13531,TRUE,13192
2010,F,45,13833,TRUE,13292
2010,F,46,13565,TRUE,13224
2010,F,47,13048,TRUE,13019
2010,F,48,12943,TRUE,12505
2010,F,49,12688,TRUE,12401
2010,F,50,12246,TRUE,11849
2010,F,51,11840,TRUE,11552
2010,F,52,11697,TRUE,11478
2010,F,53,11215,TRUE,11016
2010,F,54,10715,TRUE,10691
2010,F,55,10095,FALSE,10095
2010,F,56,9906,FALSE,9906
2010,F,57,9846,TRUE,9836
2010,F,58,9500,TRUE,9451
2010,F,59,9474,TRUE,9438
2010,F,60,9644,TRUE,9408
2010,F,61,9595,TRUE,9337
2010,F,62,9678,TRUE,9180
2010,F,63,9809,TRUE,9146
2010,F,64,9032,TRUE,8565
2010,F,65,8955,TRUE,8382
2010,F,66,8920,TRUE,8418
2010,F,67,8711,TRUE,8020
2010,F,68,7792,TRUE,7192
2010,F,69,7105,TRUE,6396
2010,F,70,7028,TRUE,6216
2010,F,71,7075,TRUE,6196
2010,F,72,6745,TRUE,5914
2010,F,73,6704,TRUE,5680
2010,F,74,6422,TRUE,5272
2010,F,75,6030,TRUE,4950
2010,F,76,5754,TRUE,4588
2010,F,77,5731,TRUE,4277
2010,F,78,5490,TRUE,4025
2010,F,79,5326,TRUE,3741
2010,F,80,5050,TRUE,3316
2010,F,81,4705,TRUE,3007
2010,F,82,4431,TRUE,2709
2010,F,83,4121,TRUE,2503
2010,F,84,3772,TRUE,2136
2010,F,85,3395,TRUE,1879
2010,F,86,3133,TRUE,1616
2010,F,87,2841,TRUE,1354
2010,F,88,2529,TRUE,1086
2010,F,89,2200,TRUE,944
2010,F,90,7350,TRUE,2503
2010,M,0,12722,TRUE,12242
2010,M,1,13099,TRUE,12387
2010,M,2,13086,TRUE,12493
2010,M,3,12486,TRUE,11802
2010,M,4,11918,TRUE,11355
2010,M,5,11690,TRUE,11020
2010,M,6,11548,TRUE,10824
2010,M,7,11194,TRUE,10662
2010,M,8,11198,TRUE,10710
2010,M,9,11358,TRUE,10765
2010,M,10,11956,TRUE,11066
2010,M,11,12289,TRUE,11701
2010,M,12,12467,TRUE,11858
2010,M,13,12634,TRUE,12117
2010,M,14,12621,TRUE,11878
2010,M,15,12750,TRUE,12063
2010,M,16,12785,TRUE,12392
2010,M,17,12715,TRUE,12397
2010,M,18,13099,TRUE,12486
2010,M,19,13116,TRUE,12438
2010,M,20,12651,TRUE,12063
2010,M,21,12715,TRUE,12206
2010,M,22,12756,TRUE,12568
2010,M,23,12884,TRUE,12798
2010,M,24,12750,FALSE,12750
2010,M,25,12731,FALSE,12731
2010,M,26,12428,FALSE,12428
2010,M,27,12276,FALSE,12276
2010,M,28,12132,FALSE,12132
2010,M,29,12355,FALSE,12355
2010,M,30,12424,FALSE,12424
2010,M,31,11616,FALSE,11616
2010,M,32,11336,FALSE,11336
2010,M,33,11237,FALSE,11237
2010,M,34,11390,FALSE,11390
2010,M,35,11573,FALSE,11573
2010,M,36,11861,FALSE,11861
2010,M,37,12310,FALSE,12310
2010,M,38,12576,FALSE,12576
2010,M,39,12728,FALSE,12728
2010,M,40,12717,FALSE,12717
2010,M,41,12897,FALSE,12897
2010,M,42,13093,FALSE,13093
2010,M,43,13045,FALSE,13045
2010,M,44,13192,FALSE,13192
2010,M,45,13292,FALSE,13292
2010,M,46,13224,FALSE,13224
2010,M,47,13019,FALSE,13019
2010,M,48,12505,FALSE,12505
2010,M,49,12401,FALSE,12401
2010,M,50,11849,FALSE,11849
2010,M,51,11552,FALSE,11552
2010,M,52,11478,FALSE,11478
2010,M,53,11016,FALSE,11016
2010,M,54,10691,FALSE,10691
2010,M,55,10249,TRUE,10095
2010,M,56,10174,TRUE,9906
2010,M,57,9836,FALSE,9836
2010,M,58,9451,FALSE,9451
2010,M,59,9438,FALSE,9438
2010,M,60,9408,FALSE,9408
2010,M,61,9337,FALSE,9337
2010,M,62,9180,FALSE,9180
2010,M,63,9146,FALSE,9146
2010,M,64,8565,FALSE,8565
2010,M,65,8382,FALSE,8382
2010,M,66,8418,FALSE,8418
2010,M,67,8020,FALSE,8020
2010,M,68,7192,FALSE,7192
2010,M,69,6396,FALSE,6396
2010,M,70,6216,FALSE,6216
2010,M,71,6196,FALSE,6196
2010,M,72,5914,FALSE,5914
2010,M,73,5680,FALSE,5680
2010,M,74,5272,FALSE,5272
2010,M,75,4950,FALSE,4950
2010,M,76,4588,FALSE,4588
2010,M,77,4277,FALSE,4277
2010,M,78,4025,FALSE,4025
2010,M,79,3741,FALSE,3741
2010,M,80,3316,FALSE,3316
2010,M,81,3007,FALSE,3007
2010,M,82,2709,FALSE,2709
2010,M,83,2503,FALSE,2503
2010,M,84,2136,FALSE,2136
2010,M,85,1879,FALSE,1879
2010,M,86,1616,FALSE,1616
2010,M,87,1354,FALSE,1354
2010,M,88,1086,FALSE,1086
2010,M,89,944,FALSE,944
2010,M,90,2503,FALSE,2503
2011,F,0,12421,FALSE,12421
2011,F,1,12339,FALSE,12339
2011,F,2,12452,FALSE,12452
2011,F,3,12489,FALSE,12489
2011,F,4,11850,FALSE,11850
2011,F,5,11312,FALSE,11312
2011,F,6,10926,FALSE,10926
2011,F,7,10819,FALSE,10819
2011,F,8,10655,FALSE,10655
2011,F,9,10694,FALSE,10694
2011,F,10,10776,FALSE,10776
2011,F,11,11067,FALSE,11067
2011,F,12,11736,FALSE,11736
2011,F,13,11879,FALSE,11879
2011,F,14,12139,FALSE,12139
2011,F,15,11921,FALSE,11921
2011,F,16,12089,FALSE,12089
2011,F,17,12434,FALSE,12434
2011,F,18,12506,FALSE,12506
2011,F,19,12234,FALSE,12234
2011,F,20,12097,FALSE,12097
2011,F,21,12091,FALSE,12091
2011,F,22,12238,FALSE,12238
2011,F,23,12560,FALSE,12560
2011,F,24,12729,TRUE,12696
2011,F,25,12813,TRUE,12535
2011,F,26,12777,TRUE,12535
2011,F,27,12711,TRUE,12244
2011,F,28,12646,TRUE,12078
2011,F,29,12615,TRUE,12043
2011,F,30,12955,TRUE,12341
2011,F,31,12957,TRUE,12370
2011,F,32,12515,TRUE,11580
2011,F,33,11888,TRUE,11280
2011,F,34,11687,TRUE,11154
2011,F,35,11757,TRUE,11270
2011,F,36,11934,TRUE,11552
2011,F,37,12352,TRUE,11841
2011,F,38,12767,TRUE,12297
2011,F,39,12871,TRUE,12569
2011,F,40,13322,TRUE,12693
2011,F,41,13280,TRUE,12716
2011,F,42,13415,TRUE,12863
2011,F,43,13545,TRUE,13079
2011,F,44,13589,TRUE,13042
2011,F,45,13524,TRUE,13181
2011,F,46,13837,TRUE,13305
2011,F,47,13529,TRUE,13209
2011,F,48,13049,TRUE,13042
2011,F,49,12924,TRUE,12489
2011,F,50,12636,TRUE,12386
2011,F,51,12216,TRUE,11839
2011,F,52,11809,TRUE,11569
2011,F,53,11638,TRUE,11451
2011,F,54,11200,TRUE,10969
2011,F,55,10659,TRUE,10650
2011,F,56,10079,FALSE,10079
2011,F,57,9850,FALSE,9850
2011,F,58,9783,TRUE,9776
2011,F,59,9451,TRUE,9361
2011,F,60,9430,TRUE,9372
2011,F,61,9589,TRUE,9349
2011,F,62,9526,TRUE,9252
2011,F,63,9623,TRUE,9109
2011,F,64,9746,TRUE,9033
2011,F,65,8968,TRUE,8463
2011,F,66,8900,TRUE,8292
2011,F,67,8843,TRUE,8321
2011,F,68,8614,TRUE,7899
2011,F,69,7705,TRUE,7046
2011,F,70,7012,TRUE,6279
2011,F,71,6924,TRUE,6033
2011,F,72,6975,TRUE,6050
2011,F,73,6599,TRUE,5749
2011,F,74,6553,TRUE,5526
2011,F,75,6269,TRUE,5054
2011,F,76,5910,TRUE,4767
2011,F,77,5574,TRUE,4402
2011,F,78,5548,TRUE,4074
2011,F,79,5301,TRUE,3807
2011,F,80,5126,TRUE,3528
2011,F,81,4799,TRUE,3109
2011,F,82,4487,TRUE,2776
2011,F,83,4136,TRUE,2453
2011,F,84,3833,TRUE,2293
2011,F,85,3456,TRUE,1909
2011,F,86,3105,TRUE,1688
2011,F,87,2874,TRUE,1426
2011,F,88,2549,TRUE,1163
2011,F,89,2235,TRUE,930
2011,F,90,7754,TRUE,2676
2011,M,0,12943,TRUE,12421
2011,M,1,12827,TRUE,12339
2011,M,2,13148,TRUE,12452
2011,M,3,13111,TRUE,12489
2011,M,4,12514,TRUE,11850
2011,M,5,11899,TRUE,11312
2011,M,6,11655,TRUE,10926
2011,M,7,11507,TRUE,10819
2011,M,8,11159,TRUE,10655
2011,M,9,11195,TRUE,10694
2011,M,10,11363,TRUE,10776
2011,M,11,11960,TRUE,11067
2011,M,12,12293,TRUE,11736
2011,M,13,12490,TRUE,11879
2011,M,14,12645,TRUE,12139
2011,M,15,12622,TRUE,11921
2011,M,16,12774,TRUE,12089
2011,M,17,12835,TRUE,12434
2011,M,18,12810,TRUE,12506
2011,M,19,12783,TRUE,12234
2011,M,20,12755,TRUE,12097
2011,M,21,12649,TRUE,12091
2011,M,22,12628,TRUE,12238
2011,M,23,12603,TRUE,12560
2011,M,24,12696,FALSE,12696
2011,M,25,12535,FALSE,12535
2011,M,26,12535,FALSE,12535
2011,M,27,12244,FALSE,12244
2011,M,28,12078,FALSE,12078
2011,M,29,12043,FALSE,12043
2011,M,30,12341,FALSE,12341
2011,M,31,12370,FALSE,12370
2011,M,32,11580,FALSE,11580
2011,M,33,11280,FALSE,11280
2011,M,34,11154,FALSE,11154
2011,M,35,11270,FALSE,11270
2011,M,36,11552,FALSE,11552
2011,M,37,11841,FALSE,11841
2011,M,38,12297,FALSE,12297
2011,M,39,12569,FALSE,12569
2011,M,40,12693,FALSE,12693
2011,M,41,12716,FALSE,12716
2011,M,42,12863,FALSE,12863
2011,M,43,13079,FALSE,13079
2011,M,44,13042,FALSE,13042
2011,M,45,13181,FALSE,13181
2011,M,46,13305,FALSE,13305
2011,M,47,13209,FALSE,13209
2011,M,48,13042,FALSE,13042
2011,M,49,12489,FALSE,12489
2011,M,50,12386,FALSE,12386
2011,M,51,11839,FALSE,11839
2011,M,52,11569,FALSE,11569
2011,M,53,11451,FALSE,11451
2011,M,54,10969,FALSE,10969
2011,M,55,10650,FALSE,10650
2011,M,56,10198,TRUE,10079
2011,M,57,10123,TRUE,9850
2011,M,58,9776,FALSE,9776
2011,M,59,9361,FALSE,9361
2011,M,60,9372,FALSE,9372
2011,M,61,9349,FALSE,9349
2011,M,62,9252,FALSE,9252
2011,M,63,9109,FALSE,9109
2011,M,64,9033,FALSE,9033
2011,M,65,8463,FALSE,8463
2011,M,66,8292,FALSE,8292
2011,M,67,8321,FALSE,8321
2011,M,68,7899,FALSE,7899
2011,M,69,7046,FALSE,7046
2011,M,70,6279,FALSE,6279
2011,M,71,6033,FALSE,6033
2011,M,72,6050,FALSE,6050
2011,M,73,5749,FALSE,5749
2011,M,74,5526,FALSE,5526
2011,M,75,5054,FALSE,5054
2011,M,76,4767,FALSE,4767
2011,M,77,4402,FALSE,4402
2011,M,78,4074,FALSE,4074
2011,M,79,3807,FALSE,3807
2011,M,80,3528,FALSE,3528
2011,M,81,3109,FALSE,3109
2011,M,82,2776,FALSE,2776
2011,M,83,2453,FALSE,2453
2011,M,84,2293,FALSE,2293
2011,M,85,1909,FALSE,1909
2011,M,86,1688,FALSE,1688
2011,M,87,1426,FALSE,1426
2011,M,88,1163,FALSE,1163
2011,M,89,930,FALSE,930
2011,M,90,2676,FALSE,2676
2012,F,0,12327,FALSE,12327
2012,F,1,12518,FALSE,12518
2012,F,2,12386,FALSE,12386
2012,F,3,12462,FALSE,12462
2012,F,4,12484,FALSE,12484
2012,F,5,11839,FALSE,11839
2012,F,6,11284,FALSE,11284
2012,F,7,10943,FALSE,10943
2012,F,8,10830,FALSE,10830
2012,F,9,10664,FALSE,10664
2012,F,10,10727,FALSE,10727
2012,F,11,10785,FALSE,10785
2012,F,12,11082,FALSE,11082
2012,F,13,11741,FALSE,11741
2012,F,14,11901,FALSE,11901
2012,F,15,12159,FALSE,12159
2012,F,16,11937,FALSE,11937
2012,F,17,12091,FALSE,12091
2012,F,18,12454,FALSE,12454
2012,F,19,12103,FALSE,12103
2012,F,20,11736,FALSE,11736
2012,F,21,11998,FALSE,11998
2012,F,22,12152,FALSE,12152
2012,F,23,12351,FALSE,12351
2012,F,24,12635,FALSE,12635
2012,F,25,12659,TRUE,12570
2012,F,26,12763,TRUE,12442
2012,F,27,12771,TRUE,12527
2012,F,28,12679,TRUE,12171
2012,F,29,12583,TRUE,11967
2012,F,30,12589,TRUE,12030
2012,F,31,12875,TRUE,12295
2012,F,32,12901,TRUE,12290
2012,F,33,12477,TRUE,11506
2012,F,34,11833,TRUE,11251
2012,F,35,11666,TRUE,11084
2012,F,36,11736,TRUE,11244
2012,F,37,11930,TRUE,11518
2012,F,38,12340,TRUE,11760
2012,F,39,12736,TRUE,12208
2012,F,40,12855,TRUE,12535
2012,F,41,13280,TRUE,12708
2012,F,42,13258,TRUE,12674
2012,F,43,13393,TRUE,12816
2012,F,44,13534,TRUE,13055
2012,F,45,13574,TRUE,13003
2012,F,46,13535,TRUE,13164
2012,F,47,13806,TRUE,13268
2012,F,48,13502,TRUE,13180
2012,F,49,13014,FALSE,13014
2012,F,50,12912,TRUE,12450
2012,F,51,12610,TRUE,12348
2012,F,52,12211,TRUE,11802
2012,F,53,11777,TRUE,11520
2012,F,54,11615,TRUE,11414
2012,F,55,11172,TRUE,10925
2012,F,56,10614,TRUE,10593
2012,F,57,10029,FALSE,10029
2012,F,58,9809,FALSE,9809
2012,F,59,9759,TRUE,9701
2012,F,60,9399,TRUE,9292
2012,F,61,9380,TRUE,9306
2012,F,62,9536,TRUE,9275
2012,F,63,9466,TRUE,9177
2012,F,64,9566,TRUE,9031
2012,F,65,9673,TRUE,8894
2012,F,66,8898,TRUE,8360
2012,F,67,8821,TRUE,8177
2012,F,68,8763,TRUE,8187
2012,F,69,8487,TRUE,7792
2012,F,70,7620,TRUE,6922
2012,F,71,6920,TRUE,6135
2012,F,72,6800,TRUE,5884
2012,F,73,6848,TRUE,5879
2012,F,74,6483,TRUE,5563
2012,F,75,6386,TRUE,5335
2012,F,76,6102,TRUE,4841
2012,F,77,5747,TRUE,4566
2012,F,78,5396,TRUE,4177
2012,F,79,5359,TRUE,3871
2012,F,80,5084,TRUE,3592
2012,F,81,4867,TRUE,3316
2012,F,82,4553,TRUE,2883
2012,F,83,4226,TRUE,2570
2012,F,84,3886,TRUE,2243
2012,F,85,3539,TRUE,2031
2012,F,86,3156,TRUE,1679
2012,F,87,2818,TRUE,1467
2012,F,88,2562,TRUE,1227
2012,F,89,2209,TRUE,985
2012,F,90,8150,TRUE,2890
2012,M,0,12980,TRUE,12327
2012,M,1,12987,TRUE,12518
2012,M,2,12844,TRUE,12386
2012,M,3,13183,TRUE,12462
2012,M,4,13153,TRUE,12484
2012,M,5,12489,TRUE,11839
2012,M,6,11916,TRUE,11284
2012,M,7,11665,TRUE,10943
2012,M,8,11517,TRUE,10830
2012,M,9,11164,TRUE,10664
2012,M,10,11212,TRUE,10727
2012,M,11,11381,TRUE,10785
2012,M,12,11975,TRUE,11082
2012,M,13,12325,TRUE,11741
2012,M,14,12540,TRUE,11901
2012,M,15,12678,TRUE,12159
2012,M,16,12628,TRUE,11937
2012,M,17,12777,TRUE,12091
2012,M,18,12859,TRUE,12454
2012,M,19,12437,TRUE,12103
2012,M,20,12291,TRUE,11736
2012,M,21,12638,TRUE,11998
2012,M,22,12683,TRUE,12152
2012,M,23,12726,TRUE,12351
2012,M,24,12660,TRUE,12635
2012,M,25,12570,FALSE,12570
2012,M,26,12442,FALSE,12442
2012,M,27,12527,FALSE,12527
2012,M,28,12171,FALSE,12171
2012,M,29,11967,FALSE,11967
2012,M,30,12030,FALSE,12030
2012,M,31,12295,FALSE,12295
